Date,Song,Artist,Rank,Peak Position,Weeks in Charts,Week
2023-08-30,Karma,Taylor Swift Featuring Ice Spice,15,2,24,35
2023-08-30,Need A Favor,Jelly Roll,16,14,21,35
2023-08-30,What Was I Made For?,Billie Eilish,17,14,6,35
2023-08-30,Anti-Hero,Taylor Swift,18,1,44,35
2023-08-30,Kill Bill,SZA,19,1,37,35
2023-08-30,Creepin',Metro Boomin| The Weeknd & 21 Savage,20,3,38,35
2023-08-30,Thinkin' Bout Me,Morgan Wallen,21,9,25,35
2023-08-30,Meltdown,Travis Scott Featuring Drake,22,3,4,35
2023-08-30,Bad Idea Right?,Olivia Rodrigo,23,10,2,35
2023-08-30,Try That In A Small Town,Jason Aldean,24,1,6,35
2023-08-30,Cupid,Fifty Fifty,25,17,23,35
2023-08-30,Call Your Friends,Rod Wave,26,1,-,35
2023-08-30,Dial Drunk,Noah Kahan With Post Malone,27,25,10,35
2023-08-30,Qlona,Karol G & Peso Pluma,28,28,2,35
2023-08-30,Love You Anyway,Luke Combs,29,15,28,35
2023-08-30,I Know ?,Travis Scott,30,11,4,35
2023-08-30,Mi Ex Tenia Razon,Karol G,31,22,2,35
2023-08-30,Seven,Jung Kook Featuring Latto,32,1,6,35
2023-08-30,Favorite Song,Toosii,33,5,27,35
2023-08-30,Watermelon Moonshine,Lainey Wilson,34,34,9,35
2023-08-30,Bury Me In Georgia,Kane Brown,35,34,15,35
2023-08-30,Ella Baila Sola,Eslabon Armado X Peso Pluma,36,4,23,35
2023-08-30,Next Thing You Know,Jordan Davis,37,23,31,35
2023-08-30,Search & Rescue,Drake,38,2,20,35
2023-08-30,La Bebe,Yng Lvcas x Peso Pluma,39,11,23,35
2023-08-30,Daylight,David Kushner,40,40,19,35
2023-08-30,What It Is (Block Boy),Doechii Featuring Kodak Black,41,41,16,35
2023-08-30,Put It On Da Floor Again,Latto Featuring Cardi B,42,13,12,35
2023-08-30,Telekinesis,Travis Scott Featuring SZA & Future,43,26,4,35
2023-08-30,FE!N,Travis Scott Featuring Playboi Carti,44,5,4,35
2023-08-30,LaLa,Myke Towers,45,43,7,35
2023-08-30,Chemical,Post Malone,46,13,19,35
2023-08-30,Your Heart Or Mine,Jon Pardi,47,47,15,35
2023-08-30,Lady Gaga,Peso Pluma| Gabito Ballesteros & Junior H,48,35,9,35
2023-08-30,Peaches & Eggplants,Young Nudy Featuring 21 Savage,49,49,12,35
2023-08-30,K-POP,Travis Scott| Bad Bunny & The Weeknd,50,7,5,35
2023-08-30,Un x100to,Grupo Frontera X Bad Bunny,51,5,19,35
2023-08-30,Where She Goes,Bad Bunny,52,8,14,35
2023-08-30,Deli,Ice Spice,53,41,5,35
2023-08-30,White Horse,Chris Stapleton,54,31,5,35
2023-08-30,Truck Bed,HARDY,55,55,10,35
2023-08-30,Princess Diana,Ice Spice & Nicki Minaj,56,4,19,35
2023-08-30,Tulum,Peso Pluma & Grupo Frontera,57,43,8,35
2023-08-30,Sabor Fresa,Fuerza Regida,58,26,9,35
2023-08-30,Pretty Little Poison,Warren Zeiders,59,59,2,35
2023-08-30,Everything I Love,Morgan Wallen,60,14,26,35
